      Date,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2021/04/20,90,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,132,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,135,38,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,3,3,3,3,0,0,2,0,0,2
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,96,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,22,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,195,62,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,36,9,3,3,3,0,0,2,0,0,2
 2021/04/20,117,39,9,3,3,0,0,0,1,0,0,1
 2021/04/20,138,46,3,3,3,0,0,0,1,0,0,1
 2021/04/20,108,36,3,0,0,0,0,0,0,0,0,0
 2021/04/20,96,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,7,3,0,0,0,0,0,0,0,0
 2021/04/20,150,44,7,3,0,0,0,0,0,0,0,0
 2021/04/20,144,45,7,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,10,3,3,0,0,0,1,0,0,1
 2021/04/20,153,51,3,3,3,0,0,0,1,0,0,1
 2021/04/20,123,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,33,6,6,3,0,0,0,2,0,0,2
 2021/04/20,123,41,3,3,3,0,0,0,2,0,0,2
 2021/04/20,123,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,129,43,3,0,0,0,0,0,0,0,0,0
 2021/04/20,249,76,16,3,3,3,0,0,2,0,0,2
 2021/04/20,219,62,27,3,3,0,0,0,2,0,0,2
 2021/04/20,174,54,17,3,3,3,0,0,2,0,0,2
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,234,78,3,3,3,3,0,0,3,0,0,3
 2021/04/20,126,42,13,3,3,3,0,0,2,0,0,2
 2021/04/20,117,39,7,0,0,0,0,0,0,0,0,0
 2021/04/20,54,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,3,3,3,0,0,0,1,0,0,1
 2021/04/20,285,95,27,3,0,0,1,2,2,1,2,2
 2021/04/20,207,65,16,3,0,0,0,1,1,0,1,1
 2021/04/20,132,37,3,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,34,3,0,0,0,0,0,0,0,0,0
 2021/04/20,120,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,47,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,189,63,6,0,0,0,1,1,1,1,1,1
 2021/04/20,144,48,3,0,0,0,0,0,0,0,0,0
 2021/04/20,63,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,25,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,96,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,126,38,13,3,3,0,0,0,2,0,0,2
 2021/04/20,114,34,10,3,3,0,0,0,1,0,0,1
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,22,3,0,0,0,0,0,0,0,0,0
 2021/04/20,96,32,6,0,0,0,0,0,0,0,0,0
 2021/04/20,39,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,174,51,3,0,0,0,0,0,0,0,0,0
 2021/04/20,141,43,3,0,0,0,0,0,0,0,0,0
 2021/04/20,144,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,123,41,6,0,0,0,0,0,0,0,0,0
 2021/04/20,141,47,3,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,25,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,34,3,0,0,0,0,0,0,0,0,0
 2021/04/20,141,44,10,0,0,0,0,0,0,0,0,0
 2021/04/20,171,57,7,0,0,0,0,0,0,0,0,0
 2021/04/20,126,39,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,84,28,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,117,36,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,7,3,3,3,0,0,2,0,0,2
 2021/04/20,147,49,14,3,3,3,0,0,3,0,0,3
 2021/04/20,255,82,7,0,0,0,0,1,1,0,1,1
 2021/04/20,273,77,0,0,0,0,0,0,0,0,0,0
 2021/04/20,144,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,147,49,3,0,0,0,0,0,0,0,0,0
 2021/04/20,135,45,6,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,96,32,0,0,0,0,0,0,0,0,0,0
 2021/04/20,105,35,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,3,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,6,0,0,0,0,0,0,0,0,0
 2021/04/20,111,33,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,3,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,3,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,117,39,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,3,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,3,3,3,3,0,0,2,0,0,2
 2021/04/20,132,34,3,3,3,3,0,0,2,0,0,2
 2021/04/20,174,51,3,3,3,3,0,0,2,0,0,2
 2021/04/20,132,40,3,3,3,3,0,0,2,0,0,2
 2021/04/20,87,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,3,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,3,3,3,3,0,0,2,0,0,2
 2021/04/20,132,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,0,0,0,0,0,0,0,0,0,0
 2021/04/20,171,53,10,3,3,3,0,0,2,0,0,2
 2021/04/20,195,58,10,0,0,0,0,0,0,0,0,0
 2021/04/20,177,56,7,0,0,0,0,0,0,0,0,0
 2021/04/20,123,41,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,54,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,108,36,3,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,3,0,0,0,0,0,0,0,0,0
 2021/04/20,180,56,6,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,3,3,3,3,0,0,2,0,0,2
 2021/04/20,60,20,3,3,3,3,0,0,1,0,0,1
 2021/04/20,81,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,114,38,3,0,0,0,0,0,0,0,0,0
 2021/04/20,168,56,18,3,0,0,0,0,2,0,0,2
 2021/04/20,222,65,6,0,0,0,1,1,1,1,1,1
 2021/04/20,204,68,6,0,0,0,0,0,0,0,0,0
 2021/04/20,156,52,3,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,40,0,0,0,0,0,0,0,0,0,0
 2021/04/20,114,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,45,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,32,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,32,0,0,0,0,0,0,0,0,0,0
 2021/04/20,45,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,3,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,114,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,7,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,7,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,3,3,3,0,0,0,1,0,0,1
 2021/04/20,45,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,36,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,57,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,3,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,3,3,3,0,0,0,1,0,0,1
 2021/04/20,78,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,43,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,47,3,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,171,50,3,0,0,0,0,0,0,0,0,0
 2021/04/20,159,43,3,0,0,0,0,0,0,0,0,0
 2021/04/20,69,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,3,3,3,0,0,0,1,0,0,1
 2021/04/20,66,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,96,32,3,0,0,0,0,0,0,0,0,0
 2021/04/20,105,32,3,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,41,0,0,0,0,0,0,0,0,0,0
 2021/04/20,114,38,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,3,0,0,0,0,0,0,0,0,0
 2021/04/20,306,102,0,0,0,0,0,0,0,0,0,0
 2021/04/20,327,109,3,0,0,0,0,0,0,0,0,0
 2021/04/20,168,52,3,0,0,0,0,0,0,0,0,0
 2021/04/20,147,45,3,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,111,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,129,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,96,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,84,28,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,3,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,3,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,108,36,0,0,0,0,0,0,0,0,0,0
 2021/04/20,129,36,0,0,0,0,0,0,0,0,0,0
 2021/04/20,171,50,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,105,35,3,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,3,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,102,27,9,3,3,3,0,0,3,0,0,3
 2021/04/20,60,13,3,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,6,3,3,3,0,0,1,0,0,1
 2021/04/20,69,23,9,3,3,3,0,0,2,0,0,2
 2021/04/20,51,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,45,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,33,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,0,0,0,0,0,0,0,0,0,0
